Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2024-10-31,94.849714,96.203715,94.580909,95.775612,,8147700.000000,DIS
2024-11-01,95.277814,95.964772,94.411657,95.387329,,7944900.000000,DIS
2024-11-04,95.407248,95.596405,94.610775,95.367424,,6088000.000000,DIS
2024-11-05,95.178258,96.243537,94.829803,96.203712,,6561700.000000,DIS
2024-11-06,97.776743,99.110835,97.776743,98.453743,,11325100.000000,DIS
2024-11-07,98.344229,99.080962,97.697095,98.493568,,7805100.000000,DIS
2024-11-08,98.294454,98.822115,97.179392,98.583168,,7982100.000000,DIS
2024-11-11,98.563259,100.454879,98.563259,100.415054,,9137900.000000,DIS
2024-11-12,100.106426,100.843159,99.061055,100.544479,,9366200.000000,DIS
2024-11-13,100.345367,102.744732,99.907306,102.266853,,17701300.000000,DIS
2024-11-14,109.843280,114.303512,107.921794,108.638618,,47436100.000000,DIS
2024-11-15,109.763632,114.681842,109.763632,114.572327,,32048000.000000,DIS
2024-11-18,112.830043,114.930736,112.391982,113.039116,,14236600.000000,DIS
2024-11-19,111.555694,112.003706,110.331117,111.924057,,12166800.000000,DIS
2024-11-20,111.764766,113.865459,110.978250,113.755943,,9319300.000000,DIS
2024-11-21,113.646428,115.737162,113.327840,114.213913,,10261000.000000,DIS
2024-11-22,113.347746,115.826760,113.098849,115.139809,,10098000.000000,DIS
2024-11-25,115.169678,116.065709,114.422987,115.488266,,10397800.000000,DIS
2024-11-26,115.488266,115.906411,114.930739,114.940689,,6808100.000000,DIS
2024-11-27,114.940690,117.678559,114.940690,117.081207,,8142400.000000,DIS
2024-11-29,116.742710,117.220588,116.215049,116.951782,,5095200.000000,DIS
2024-12-02,117.260410,118.106659,116.035841,116.643150,,8390500.000000,DIS
2024-12-03,116.483856,116.712845,114.940691,115.936279,,9194000.000000,DIS
2024-12-04,115.458395,116.772572,115.328964,116.473892,,7996200.000000,DIS
2024-12-05,116.035844,116.752661,115.548000,115.986061,,9823600.000000,DIS
2024-12-06,116.035844,116.742710,115.707297,116.215050,,6677900.000000,DIS
2024-12-09,115.876539,116.663055,113.407484,114.104393,,8666100.000000,DIS
2024-12-10,114.144220,114.442892,113.218323,114.223869,,7526400.000000,DIS
2024-12-11,114.134259,114.542454,113.477175,114.104393,,6426800.000000,DIS
2024-12-12,114.193998,114.502635,113.656386,114.393120,,5285100.000000,DIS
2024-12-13,113.815676,114.452852,112.800179,112.839996,,6864500.000000,DIS
2024-12-16,113.000000,113.070000,111.730003,112.110001,,10528500.000000,DIS
2024-12-17,111.029999,114.040001,110.800003,113.019997,,12238600.000000,DIS
2024-12-18,113.339996,116.120003,111.239998,111.349998,,12292800.000000,DIS
2024-12-19,111.660004,112.910004,111.250000,111.370003,,9468500.000000,DIS
2024-12-20,110.610001,112.970001,110.430000,112.029999,,17955300.000000,DIS
2024-12-23,111.610001,111.849998,110.309998,111.400002,,6037200.000000,DIS
2024-12-24,111.250000,112.739998,111.190002,112.559998,,2475000.000000,DIS
2024-12-26,112.120003,113.320000,111.860001,112.550003,,4781400.000000,DIS
2024-12-27,111.820000,112.120003,110.860001,111.550003,,4523800.000000,DIS
2024-12-30,110.430000,111.540001,109.830002,110.800003,,5716300.000000,DIS
2024-01-02,34.207575,35.331811,34.162243,35.250214,,23810900.000000,VZ
2024-01-03,35.839527,36.011791,35.476872,35.504070,,26263900.000000,VZ
2024-01-04,35.975530,36.129657,35.685405,35.694469,,24214600.000000,VZ
2024-01-05,35.785132,36.601107,35.631001,36.446980,,30212900.000000,VZ
2024-01-08,36.401650,36.501378,35.794199,36.356316,,28483000.000000,VZ
2024-01-09,36.185758,36.185758,35.743232,35.992153,,17880100.000000,VZ
2024-01-10,36.029034,36.047469,35.641821,36.029034,,16354700.000000,VZ
2024-01-11,35.982933,35.982933,34.627698,34.941154,,31289800.000000,VZ
2024-01-12,35.208509,35.743230,35.190070,35.549625,,18773500.000000,VZ
2024-01-16,35.568068,36.277951,35.356021,36.222637,,31039400.000000,VZ
2024-01-17,35.697139,36.351709,35.651040,35.835426,,21377100.000000,VZ
2024-01-18,35.521968,35.964494,35.457434,35.899960,,17112800.000000,VZ
2024-01-19,36.019810,36.351705,35.669476,36.259514,,20556200.000000,VZ
2024-01-22,36.324050,36.619068,36.241076,36.489998,,26039200.000000,VZ
2024-01-23,37.863670,38.951548,37.421144,38.933109,,49713700.000000,VZ
2024-01-24,38.933112,39.034525,37.974304,38.057278,,27910400.000000,VZ
2024-01-25,38.214005,38.997644,38.103374,38.988426,,24613200.000000,VZ
2024-01-26,38.988423,39.172810,38.813254,39.089836,,20367200.000000,VZ
2024-01-29,38.831697,39.080619,38.407610,38.767162,,23905700.000000,VZ
2024-01-30,38.721069,39.274225,38.545903,39.154377,,20044600.000000,VZ
2024-01-31,38.896231,39.836600,38.757943,39.043739,,23392300.000000,VZ
2024-02-01,39.347979,39.384857,38.693409,39.172813,,19586500.000000,VZ
2024-02-02,38.905451,39.154372,38.564337,38.840916,,21546500.000000,VZ
2024-02-05,38.721063,38.887011,38.057272,38.149467,,20466200.000000,VZ
2024-02-06,38.158687,38.324635,37.753039,37.891327,,17517600.000000,VZ
2024-02-07,37.891329,37.928207,37.209102,37.264416,,21815600.000000,VZ
2024-02-08,37.153784,37.218318,36.360923,36.794231,,19523500.000000,VZ
2024-02-09,36.785016,36.960181,36.194978,36.619068,,18479400.000000,VZ
2024-02-12,36.628285,37.033933,36.443899,36.969398,,15060500.000000,VZ
2024-02-13,37.061594,37.301294,36.582190,36.997059,,14483600.000000,VZ
2024-02-14,37.227535,37.375044,36.849544,37.015491,,12443200.000000,VZ
2024-02-15,37.070808,37.448799,37.043151,37.421143,,12081400.000000,VZ
2024-02-16,37.144570,37.494901,36.637509,37.328957,,12644900.000000,VZ
2024-02-20,37.255199,37.716164,37.126129,37.338173,,12069500.000000,VZ
2024-02-21,37.328952,37.909766,37.218318,37.891327,,16279700.000000,VZ
2024-02-22,37.568652,37.734600,36.978617,37.550213,,22068900.000000,VZ
2024-02-23,37.458027,37.937431,37.301297,37.485683,,15228600.000000,VZ
2024-02-26,37.430364,37.458024,36.351707,36.591408,,25108400.000000,VZ
2024-02-27,36.582189,36.858767,36.351707,36.812672,,17074100.000000,VZ
2024-02-28,36.840329,37.070811,36.748137,36.969398,,12437000.000000,VZ
2024-02-29,36.969398,37.089250,36.738915,36.895645,,20486500.000000,VZ
2024-03-01,36.867988,37.144566,36.665162,37.061592,,12124600.000000,VZ
2024-03-04,36.803446,37.181441,36.425455,37.163002,,18753900.000000,VZ
2024-03-05,37.199883,37.762260,36.803452,37.199883,,20640100.000000,VZ
2024-03-06,37.199881,37.218320,36.665163,36.812672,,16331100.000000,VZ
2024-03-07,36.969397,37.135345,36.305610,36.443897,,17100600.000000,VZ
2024-03-08,36.517660,36.766581,36.314834,36.425465,,17805300.000000,VZ
2024-03-11,36.480777,37.089250,36.471559,36.997059,,12344600.000000,VZ
2024-03-12,36.904864,37.116907,36.785015,36.997059,,12452700.000000,VZ
2024-03-13,37.144566,37.338170,36.932522,37.116905,,13751800.000000,VZ
2024-03-14,36.877205,36.932522,36.360923,36.665161,,17475400.000000,VZ
2024-03-15,36.508430,36.812669,36.084343,36.407021,,54890200.000000,VZ
2024-03-18,36.397802,36.840328,36.194977,36.812672,,16200800.000000,VZ
2024-03-19,36.766574,36.923301,36.702040,36.849548,,15226900.000000,VZ
2024-03-20,36.840326,37.126126,36.692818,36.987835,,15198800.000000,VZ
2024-03-21,36.987833,37.421142,36.858764,37.375046,,21868300.000000,VZ
2024-03-22,37.559436,37.623970,36.886424,37.218319,,17815600.000000,VZ
2024-03-25,37.365831,37.688508,37.319735,37.679287,,14587200.000000,VZ
2024-03-26,37.642411,37.799138,37.531777,37.660847,,17854100.000000,VZ
2024-03-27,37.891326,38.518239,37.891326,38.296978,,19260100.000000,VZ
2024-03-28,38.389168,38.859354,38.379950,38.684185,,19771400.000000,VZ
2024-04-01,38.711849,39.034523,38.287758,38.979206,,15031600.000000,VZ
2024-04-02,38.997645,39.347980,38.960767,39.218910,,17260800.000000,VZ
2024-04-03,39.255787,39.550804,39.209688,39.495487,,18211800.000000,VZ
2024-04-04,39.633776,40.030203,39.126712,39.135933,,16461400.000000,VZ
2024-04-05,38.951547,39.126713,38.361513,38.831696,,14330100.000000,VZ
2024-04-08,38.831693,38.859354,38.453702,38.472141,,14457800.000000,VZ
2024-04-09,38.467463,38.579885,37.980295,38.261353,,17227000.000000,VZ
2024-04-10,38.045873,38.092715,37.436913,37.961555,,17900400.000000,VZ
2024-04-11,37.895977,37.914714,37.558707,37.624287,,14782200.000000,VZ
2024-04-12,37.643025,37.717972,37.174595,37.212070,,21546100.000000,VZ
2024-04-15,37.577446,37.802290,37.333860,37.577446,,16442800.000000,VZ
2024-04-16,37.577444,37.605548,37.071538,37.258911,,14016800.000000,VZ
2024-04-17,37.333856,37.455649,36.968481,37.268276,,21009200.000000,VZ
2024-04-18,37.333861,37.633655,37.202701,37.596184,,20173700.000000,VZ
2024-04-19,37.474390,38.102084,37.455652,37.933453,,24693500.000000,VZ
2024-04-22,38.785995,39.010839,36.125313,36.162785,,51243200.000000,VZ
2024-04-23,36.453213,37.465023,36.237735,37.193333,,25972800.000000,VZ
2024-04-24,37.005961,37.155858,36.481318,36.996593,,15946600.000000,VZ
2024-04-25,36.809221,37.305755,36.500055,36.743641,,16837700.000000,VZ
2024-04-26,36.593743,37.436914,36.443845,37.174595,,18246200.000000,VZ
2024-04-29,37.380706,38.242615,37.352598,37.558708,,19438600.000000,VZ
2024-04-30,37.390073,37.399440,36.949748,36.996593,,20222200.000000,VZ
2024-05-01,36.846696,37.155858,36.659323,36.724903,,17754000.000000,VZ
2024-05-02,36.837325,36.987223,36.303315,36.471951,,17394900.000000,VZ
2024-05-03,36.584372,36.724903,36.303315,36.434475,,13195600.000000,VZ
2024-05-06,36.649952,36.865429,36.593742,36.846695,,13348800.000000,VZ
2024-05-07,37.034064,37.080910,36.621847,36.827957,,11935200.000000,VZ
2024-05-08,36.762380,37.071542,36.631217,36.987225,,10438000.000000,VZ
2024-05-09,37.015330,37.315128,36.893540,37.277653,,12881000.000000,VZ
2024-05-10,37.296385,37.867867,37.202697,37.849133,,16888500.000000,VZ
2024-05-13,37.792921,38.083348,37.558706,37.980293,,21365700.000000,VZ
2024-05-14,38.027137,38.120822,37.867869,37.933453,,17664400.000000,VZ
2024-05-15,38.177035,38.326932,37.886607,37.933453,,14926000.000000,VZ
2024-05-16,37.746078,37.886605,37.605548,37.708603,,12913200.000000,VZ
2024-05-17,37.839763,37.858501,37.315124,37.530602,,14670400.000000,VZ
2024-05-20,37.521231,37.764817,37.483756,37.586811,,8665000.000000,VZ
2024-05-21,37.568074,37.586811,36.799849,37.118382,,18327000.000000,VZ
2024-05-22,37.193335,37.643027,37.118385,37.277653,,12374100.000000,VZ
2024-05-23,37.099645,37.287017,36.640585,36.940380,,14105000.000000,VZ
2024-05-24,37.015327,37.230808,37.005960,37.230808,,10418800.000000,VZ
2024-05-28,37.212068,37.277648,36.696792,36.874798,,15071300.000000,VZ
2024-05-29,36.781112,36.977855,36.537530,36.631214,,17652000.000000,VZ
2024-05-30,36.743639,37.811659,36.706164,37.783554,,19636500.000000,VZ
2024-05-31,37.605547,38.673566,37.568071,38.551777,,38917400.000000,VZ
2024-06-03,38.579882,38.889044,38.317563,38.392509,,20688100.000000,VZ
2024-06-04,38.298829,38.935894,38.148932,38.935894,,16040200.000000,VZ
2024-06-05,38.973362,39.085788,38.533040,38.739147,,11964000.000000,VZ
2024-06-06,38.701679,39.085792,38.542411,38.720417,,10259100.000000,VZ
2024-06-07,38.561144,38.682937,38.233245,38.355034,,10410200.000000,VZ
2024-06-10,38.326935,38.345673,37.783558,37.858505,,15214000.000000,VZ
2024-06-11,37.746077,38.027135,37.680497,37.867867,,12083300.000000,VZ
2024-06-12,38.195771,38.223875,37.080909,37.258911,,15065300.000000,VZ
2024-06-13,37.240172,37.287014,36.818584,37.268276,,12297400.000000,VZ
2024-06-14,36.987224,37.324494,36.959119,37.165226,,10480600.000000,VZ
2024-06-17,37.099647,37.099647,36.490690,36.968487,,22286600.000000,VZ
2024-06-18,37.202699,37.643024,37.193332,37.549339,,17125700.000000,VZ
2024-06-20,37.324492,37.914715,37.296388,37.699238,,17704700.000000,VZ
2024-06-21,37.821027,37.830398,37.380705,37.699238,,30390200.000000,VZ
2024-06-24,37.839761,38.617357,37.774182,38.570511,,20773800.000000,VZ
2024-06-25,38.607991,39.001474,38.251987,38.486202,,18933000.000000,VZ
2024-06-26,38.411255,38.570520,38.139565,38.429993,,19709900.000000,VZ
2024-06-27,38.411250,38.448725,37.999033,38.242615,,15560800.000000,VZ
2024-06-28,38.280089,38.954629,38.120821,38.636097,,27639200.000000,VZ
2024-07-01,38.804728,39.329371,38.739148,39.104527,,16412100.000000,VZ
2024-07-02,39.001470,39.067050,38.148928,38.504932,,21659400.000000,VZ
2024-07-03,38.533041,38.776623,38.364406,38.523670,,6653900.000000,VZ
2024-07-05,38.570516,38.767259,38.364409,38.664204,,17552200.000000,VZ
2024-07-08,38.692306,38.963996,38.486199,38.907784,,15380400.000000,VZ
2024-07-09,38.851575,39.141999,38.607989,38.692307,,20475200.000000,VZ
2024-07-10,38.925596,39.163644,38.744678,39.116035,,13826800.000000,VZ
2024-07-11,39.116036,39.382649,38.801811,39.325516,,12487800.000000,VZ
2024-07-12,39.335041,39.582609,39.230299,39.449303,,11129100.000000,VZ
2024-07-15,39.449299,39.477864,38.754200,38.839897,,15874900.000000,VZ
2024-07-16,38.897028,39.563563,38.868464,39.468346,,16016900.000000,VZ
2024-07-17,39.563563,40.172965,39.534998,40.020615,,20401700.000000,VZ
2024-07-18,39.896834,40.487191,39.725439,40.058704,,15752800.000000,VZ
2024-07-19,40.277705,40.277705,39.449300,39.630215,,17608000.000000,VZ
2024-07-22,38.040058,38.087667,36.849818,37.221172,,54985800.000000,VZ
2024-07-23,36.887905,37.392565,36.868860,37.030731,,25257700.000000,VZ
2024-07-24,37.364002,37.925795,37.183084,37.773441,,22889000.000000,VZ
2024-07-25,37.954357,39.011290,37.887704,38.040054,,19740300.000000,VZ
2024-07-26,37.992448,38.249536,37.754400,38.173363,,15911500.000000,VZ
2024-07-29,38.163842,38.201927,37.773440,38.116230,,12937200.000000,VZ
2024-07-30,38.097191,38.335239,37.925800,38.125759,,16089200.000000,VZ
2024-07-31,38.116230,38.839898,38.068621,38.582806,,23605400.000000,VZ
2024-08-01,38.725631,39.211251,38.354277,38.897026,,18166800.000000,VZ
2024-08-02,39.230299,39.934919,38.478067,39.011295,,26124900.000000,VZ
2024-08-05,38.087667,38.344759,37.744878,37.897228,,26855000.000000,VZ
2024-08-06,38.059103,38.544719,37.859140,38.335236,,18104200.000000,VZ
2024-08-07,38.430456,38.773245,38.278105,38.354279,,12176300.000000,VZ
2024-08-08,38.354278,38.839898,38.325713,38.582806,,13237100.000000,VZ
2024-08-09,38.554243,38.849420,38.116232,38.801811,,11818700.000000,VZ
2024-08-12,38.992250,39.039858,38.382847,38.592327,,11099000.000000,VZ
2024-08-13,38.706593,38.849420,38.420933,38.830376,,15349400.000000,VZ
2024-08-14,38.658981,39.135077,38.554243,38.944641,,10931100.000000,VZ
2024-08-15,38.887512,38.963685,38.087671,38.125759,,17489600.000000,VZ
2024-08-16,38.182883,38.678023,38.144798,38.668503,,13377500.000000,VZ
2024-08-19,38.687548,38.906552,38.620895,38.792290,,9401400.000000,VZ
2024-08-20,38.716111,39.001768,38.687546,38.897026,,8784000.000000,VZ
2024-08-21,38.954161,39.106511,38.782766,39.087467,,13683400.000000,VZ
2024-08-22,39.135076,39.192209,38.668505,38.916073,,13529600.000000,VZ
2024-08-23,39.030339,39.258863,38.963682,39.239819,,11757300.000000,VZ
2024-08-26,39.392166,39.744479,39.268384,39.506432,,10309500.000000,VZ
2024-08-27,39.563563,39.649261,39.211253,39.468346,,9778200.000000,VZ
2024-08-28,39.506432,39.715911,39.382646,39.506432,,12732700.000000,VZ
2024-08-29,39.554045,39.582609,39.173167,39.277908,,17338100.000000,VZ
2024-08-30,39.325518,39.887312,39.201732,39.782570,,20009900.000000,VZ
2024-09-03,39.953963,40.877590,39.915875,40.877590,,23319900.000000,VZ
2024-09-04,40.944242,41.201334,39.230298,39.496910,,31272700.000000,VZ
2024-09-05,39.335041,39.811137,38.944643,39.335041,,28199800.000000,VZ
2024-09-06,39.382645,39.792088,39.163642,39.182686,,18100300.000000,VZ
2024-09-09,39.287430,40.734762,39.287430,40.687153,,27850300.000000,VZ
2024-09-10,40.744278,41.601249,40.353880,41.563164,,36980400.000000,VZ
2024-09-11,41.429857,41.725038,40.887108,41.705994,,22395500.000000,VZ
2024-09-12,41.420337,41.782171,41.353684,41.763126,,18399800.000000,VZ
2024-09-13,41.829778,42.343962,41.534597,42.305874,,20029700.000000,VZ
2024-09-16,42.477271,42.896234,42.334441,42.848625,,24714500.000000,VZ
2024-09-17,42.610577,42.610577,41.820256,41.972610,,18769600.000000,VZ
2024-09-18,41.991653,42.372531,41.686952,41.782173,,16897900.000000,VZ
2024-09-19,41.858346,41.867870,41.258468,41.839302,,23097200.000000,VZ
2024-09-20,41.686951,42.343965,41.563168,42.210659,,52671900.000000,VZ
2024-09-23,42.229698,42.401093,41.848824,42.144001,,18083200.000000,VZ
2024-09-24,42.096392,42.648665,42.020219,42.524879,,15154000.000000,VZ
2024-09-25,42.658187,42.734364,42.296353,42.420139,,21990100.000000,VZ
2024-09-26,42.467749,42.734365,42.239225,42.486794,,15779600.000000,VZ
2024-09-27,42.582014,42.896236,42.363011,42.743885,,15659300.000000,VZ
2024-09-30,42.972411,43.191415,42.648666,42.762928,,13509700.000000,VZ
2024-10-01,42.810536,43.077152,42.524879,43.048584,,17536400.000000,VZ
2024-10-02,42.972410,43.115236,42.724838,42.896233,,12040800.000000,VZ
2024-10-03,42.781973,42.810538,42.267789,42.391575,,12258400.000000,VZ
2024-10-04,41.677431,42.134482,41.467947,42.067829,,14531200.000000,VZ
2024-10-07,41.972611,42.029740,41.677430,41.744083,,12885000.000000,VZ
2024-10-08,41.896432,42.039262,41.601251,41.905952,,10855100.000000,VZ
2024-10-09,41.953566,42.134481,41.715518,42.001175,,12614200.000000,VZ
2024-10-10,42.008909,42.231331,41.399666,41.535053,,12352800.000000,VZ
2024-10-11,41.728464,41.815500,41.389993,41.583405,,10658700.000000,VZ
2024-10-14,41.583408,41.863855,41.477031,41.767147,,9923500.000000,VZ
2024-10-15,42.037925,42.521453,41.747805,42.299030,,15444500.000000,VZ
2024-10-16,42.299031,42.647168,42.221664,42.463428,,9459000.000000,VZ
2024-10-17,42.434417,42.550463,42.095946,42.405403,,10539500.000000,VZ
2024-10-18,42.386066,42.714861,42.231333,42.540794,,13058400.000000,VZ
2024-10-21,42.598814,42.743873,42.163638,42.260345,,18760000.000000,VZ
2024-10-22,40.519648,41.235267,39.407532,40.132824,,42576300.000000,VZ
2024-10-23,40.480961,41.486700,40.384253,41.448017,,27174700.000000,VZ
2024-10-24,40.983834,41.051528,40.268211,40.480965,,23506400.000000,VZ
2024-10-25,40.519647,40.790421,40.007104,40.016777,,19717400.000000,VZ
2024-10-28,40.084469,40.403596,40.026445,40.248867,,13575000.000000,VZ
2024-10-29,39.958753,40.306894,39.929743,39.968426,,15072300.000000,VZ
2024-10-30,39.968426,40.142493,39.765342,39.920071,,16372600.000000,VZ
2024-10-31,39.900728,41.244939,39.891059,40.742069,,31077900.000000,VZ
2024-11-01,40.732397,40.954820,39.939412,39.997437,,16682400.000000,VZ
2024-11-04,40.277880,40.393926,39.552589,39.707317,,14760900.000000,VZ
2024-11-05,39.658962,39.910399,39.484896,39.900726,,12322800.000000,VZ
2024-11-06,40.074798,40.297221,39.581601,39.804024,,21957100.000000,VZ
2024-11-07,39.726660,39.833033,39.175435,39.233459,,24225500.000000,VZ
2024-11-08,39.397860,39.504233,39.088399,39.146423,,21305900.000000,VZ
2024-11-11,39.136756,39.533249,39.078732,39.107742,,17116400.000000,VZ
2024-11-12,39.165765,39.262470,38.749931,39.069061,,16984600.000000,VZ
2024-11-13,39.069064,40.036120,38.982029,39.784683,,19953500.000000,VZ
2024-11-14,39.784680,39.900726,39.513906,39.523575,,13636600.000000,VZ
2024-11-15,39.455882,40.393927,39.455882,40.277882,,21482500.000000,VZ
2024-11-18,40.297218,41.177243,40.297218,40.858112,,17409000.000000,VZ
2024-11-19,40.819431,40.838773,40.422938,40.548656,,10520600.000000,VZ
2024-11-20,40.616348,40.887123,40.374584,40.829102,,14706500.000000,VZ
2024-11-21,40.829102,41.341640,40.626017,41.099876,,12534100.000000,VZ
2024-11-22,41.196582,41.912205,40.945149,41.728466,,17017400.000000,VZ
2024-11-25,41.912205,42.598814,41.883195,42.531120,,28365900.000000,VZ
2024-11-26,42.531121,43.033990,42.308698,42.908272,,17247000.000000,VZ
2024-11-27,43.014646,43.256410,42.908269,42.917942,,12372400.000000,VZ
2024-11-29,42.917944,43.053331,42.598814,42.879261,,9023100.000000,VZ
2024-12-02,42.811569,42.859921,42.086277,42.405403,,12783900.000000,VZ
2024-12-03,42.463429,42.956626,42.260348,42.386066,,15415900.000000,VZ
2024-12-04,42.289358,42.337710,41.012844,41.119221,,21431600.000000,VZ
2024-12-05,41.186915,41.457689,41.119221,41.148232,,16176900.000000,VZ
2024-12-06,41.128888,41.264275,40.635691,40.974159,,15685900.000000,VZ
2024-12-09,41.070866,41.680108,40.771077,40.964489,,15570300.000000,VZ
2024-12-10,40.974157,41.244935,40.684041,40.906464,,16337200.000000,VZ
2024-12-11,40.800090,41.061196,40.509974,40.606682,,13986100.000000,VZ
2024-12-12,40.674373,40.771077,40.432609,40.693714,,11232300.000000,VZ
2024-12-13,40.616352,41.003176,40.432613,40.887127,,13360400.000000,VZ
2024-12-16,40.771079,40.858115,39.465555,39.533249,,30228300.000000,VZ
2024-12-17,39.320497,39.765342,39.175437,39.436543,,15374000.000000,VZ
2024-12-18,39.359178,39.697646,38.885319,38.914333,,19199600.000000,VZ
2024-12-19,38.730591,39.127084,38.614546,38.653229,,17859100.000000,VZ
2024-12-20,38.614548,39.059393,38.604875,38.614548,,47590900.000000,VZ
2024-12-23,38.614545,38.807957,38.517841,38.624214,,21292300.000000,VZ
2024-12-24,38.585535,38.643556,38.169700,38.488827,,11712200.000000,VZ
2024-12-26,38.517840,38.846636,38.430805,38.643555,,12946400.000000,VZ
2024-12-27,38.546849,38.836965,38.343768,38.604870,,15168100.000000,VZ
2024-12-30,38.488826,38.527509,38.102006,38.295414,,15672000.000000,VZ
2024-01-02,258.686414,258.706261,251.964574,254.307785,,4741400.000000,CRM
2024-01-03,251.696488,252.351796,249.978800,250.048294,,5097100.000000,CRM
2024-01-04,250.038359,250.842594,248.062512,249.452560,,4489800.000000,CRM
2024-01-05,249.422776,252.103564,248.390166,249.333405,,3675600.000000,CRM
2024-01-08,250.415661,259.699132,249.601488,259.014038,,6626000.000000,CRM
2024-01-09,257.653777,262.052252,256.938898,259.480682,,4571800.000000,CRM
2024-01-10,261.396988,264.564295,260.880698,262.250885,,5128300.000000,CRM
2024-01-11,266.093352,271.018056,263.213990,269.449310,,9012600.000000,CRM
2024-01-12,269.300329,273.281779,269.131525,269.995331,,4847000.000000,CRM
2024-01-16,267.781253,269.637944,265.815329,267.274872,,5858700.000000,CRM
2024-01-17,266.381237,269.965538,262.250830,269.508820,,4706500.000000,CRM
2024-01-18,271.057750,273.728615,270.203883,272.507355,,4752400.000000,CRM
2024-01-19,274.542779,279.993710,273.569740,278.881683,,7394000.000000,CRM
2024-01-22,281.770977,283.687239,278.176736,278.305786,,6735900.000000,CRM
2024-01-23,278.832016,279.705760,273.748447,274.800903,,6573800.000000,CRM
2024-01-24,277.988108,278.961116,274.721506,274.910156,,7037800.000000,CRM
2024-01-25,276.627805,277.859004,274.890256,277.044830,,4178000.000000,CRM
2024-01-26,277.293056,281.324169,276.707257,277.948364,,4877400.000000,CRM
2024-01-29,279.397980,286.099957,279.000832,285.812012,,5762300.000000,CRM
2024-01-30,285.583689,287.231883,284.481570,285.682983,,4810900.000000,CRM
2024-01-31,282.029112,283.597888,278.822111,279.090179,,4557300.000000,CRM
2024-02-01,280.003671,283.022021,279.358271,281.780914,,3218300.000000,CRM
2024-02-02,283.170967,286.109899,281.145472,283.627686,,3629600.000000,CRM
2024-02-05,284.213489,286.993557,279.358264,286.060242,,5274800.000000,CRM
2024-02-06,285.891452,286.586484,279.904354,283.796448,,4207200.000000,CRM
2024-02-07,285.305675,287.738226,283.170977,286.785065,,3621400.000000,CRM
2024-02-08,287.241754,291.024645,286.924054,289.872925,,4488400.000000,CRM
2024-02-09,291.163678,293.139510,288.979318,289.227539,,4376300.000000,CRM
2024-02-12,288.750947,288.929659,284.958118,285.275848,,3750000.000000,CRM
2024-02-13,278.414994,281.413497,274.453391,279.149719,,4956600.000000,CRM
2024-02-14,282.972366,287.400627,282.614941,287.092834,,3850700.000000,CRM
2024-02-15,289.267239,289.922547,285.960944,289.862976,,3986500.000000,CRM
2024-02-16,289.922561,289.992070,285.831877,287.658783,,4159100.000000,CRM
2024-02-20,287.440399,288.780801,282.128455,284.352539,,4295500.000000,CRM
2024-02-21,278.077432,281.552531,276.379576,281.532654,,3799000.000000,CRM
2024-02-22,289.922597,292.533891,289.326859,291.560852,,5264300.000000,CRM
2024-02-23,295.879875,295.879875,289.009094,290.716858,,4416800.000000,CRM
2024-02-26,293.487030,301.668398,292.901232,298.252899,,8719300.000000,CRM
2024-02-27,299.434390,299.603194,294.489840,297.369202,,6178800.000000,CRM
2024-02-28,297.448617,298.739387,294.499746,297.637268,,12490800.000000,CRM
2024-02-29,297.865637,308.330658,292.692713,306.622894,,21737800.000000,CRM
2024-03-01,304.815836,316.442516,304.438535,314.625549,,9450200.000000,CRM
2024-03-04,312.332011,315.390085,311.309340,312.401520,,9350000.000000,CRM
2024-03-05,309.095150,310.326318,294.033095,296.624512,,9015300.000000,CRM
2024-03-06,302.482570,303.713768,300.586155,301.608826,,8270000.000000,CRM
2024-03-07,303.822980,304.587491,299.603216,300.268463,,6788900.000000,CRM
2024-03-08,300.050019,306.672549,300.050019,303.108093,,4849800.000000,CRM
2024-03-11,300.486917,305.421529,298.113906,303.822998,,4895500.000000,CRM
2024-03-12,304.527924,306.841365,301.708133,304.438568,,4832000.000000,CRM
2024-03-13,303.225677,305.939807,301.346658,302.907532,,5548800.000000,CRM
2024-03-14,303.225639,307.689508,300.243092,301.555420,,4828800.000000,CRM
2024-03-15,297.220807,298.304462,292.060997,292.617737,,11884500.000000,CRM
2024-03-18,297.876973,299.219126,294.297910,298.761810,,5240500.000000,CRM
2024-03-19,296.445354,300.014465,294.894431,299.696350,,3329900.000000,CRM
2024-03-20,300.213302,305.233911,298.940749,304.299377,,4946600.000000,CRM
2024-03-21,306.148583,309.986114,304.567837,306.595978,,6083900.000000,CRM
2024-03-22,307.520554,308.425264,304.866074,305.979553,,3779000.000000,CRM
2024-03-25,301.933285,305.919936,300.780029,304.279541,,4141200.000000,CRM
2024-03-26,305.691237,306.188328,303.116308,304.050812,,3893900.000000,CRM
2024-03-27,305.651421,307.500586,296.892677,299.626678,,3859900.000000,CRM
2024-03-28,298.254759,301.038458,297.886916,299.427887,,4892300.000000,CRM
2024-04-01,299.934926,301.744346,298.244804,300.501617,,2918100.000000,CRM
2024-04-02,295.769260,302.688761,293.174458,302.231445,,4746100.000000,CRM
2024-04-03,302.221526,305.373098,301.336720,302.967163,,3047400.000000,CRM
2024-04-04,306.466716,309.489009,290.400723,292.428864,,8351000.000000,CRM
2024-04-05,291.832353,301.654881,291.593729,300.153656,,4917600.000000,CRM
